Customer_ID,Age,Gender,Location,Annual_Income,Purchase_Frequency,Purchase_Amount,Product_Category,Purchase_Channel,Loyalty_Status,Membership_Years,Spending_Score
CUST0882,39,Female,Asansol,102533.0,12,515.22,Clothing,In-Store,Gold,8.7,53
CUST0883,64,Female,Siliguri,56933.0,12,358.97,Clothing,Online,Platinum,1.9,48
CUST0884,47,Female,Asansol,58729.0,8,372.24,Groceries,Mixed,Silver,8.5,40
CUST0885,60,Male,Asansol,98205.0,1,145.04,Clothing,Online,Basic,8.8,1
CUST0886,65,Female,Asansol,78906.0,4,153.73,Electronics,In-Store,Platinum,5.6,20
CUST0887,34,Male,Siliguri,76397.0,11,270.93,Sports,Online,Gold,6.6,37
CUST0888,43,Male,Siliguri,119125.0,3,190.23,Clothing,Mixed,Silver,3.9,10
CUST0889,53,Male,Howrah,48912.0,13,541.14,Groceries,Online,Gold,3.0,62
CUST0890,18,Female,Kharagpur,88196.0,17,686.96,Sports,Online,Platinum,7.3,84
CUST0891,25,Male,Durgapur,66425.0,10,385.32,Home & Garden,In-Store,Gold,8.6,47
CUST0892,52,Male,Bengaluru,71715.0,12,396.54,Clothing,In-Store,Basic,6.6,44
CUST0893,32,Female,Howrah,103212.0,15,572.88,Sports,In-Store,Gold,5.2,54
CUST0894,64,Male,Howrah,77696.0,10,326.29,Home & Garden,Online,Basic,1.8,16
CUST0895,39,Female,Kolkata,78457.0,14,456.91,Groceries,Online,Basic,0.7,57
CUST0896,31,Male,Bengaluru,91813.0,13,593.33,Electronics,In-Store,Silver,4.6,62
CUST0897,43,Female,Delhi,55876.0,5,261.79,Clothing,Mixed,Basic,0.7,23
CUST0898,45,Male,Kolkata,44020.0,6,308.02,Electronics,In-Store,Basic,5.8,35
CUST0899,40,Male,Delhi,38880.0,2,132.54,Groceries,Online,Basic,4.0,1
CUST0900,31,Female,Kharagpur,18000.0,17,482.59,Sports,Mixed,Silver,7.6,63
CUST0901,41,Male,Mumbai,116405.0,4,243.95,Sports,Online,Gold,3.2,18
CUST0902,19,Female,Delhi,37420.0,14,546.23,Groceries,Online,Platinum,6.0,58
CUST0903,62,Male,Asansol,59469.0,10,466.0,Groceries,Online,Basic,5.5,54
CUST0904,43,Female,Delhi,58080.0,3,101.46,Clothing,Online,Silver,0.2,11
CUST0905,31,Male,Bengaluru,72685.0,3,134.11,Home & Garden,In-Store,Platinum,0.9,11
CUST0906,24,Male,Siliguri,85393.0,15,379.89,Electronics,Online,Basic,3.0,48
CUST0907,20,Male,Bengaluru,86512.0,6,302.78,Electronics,Online,Gold,8.8,38
CUST0908,64,Female,Kharagpur,50423.0,17,443.58,Sports,Online,Gold,1.6,52
CUST0909,40,Female,Howrah,60822.0,12,369.89,Sports,Online,Basic,7.2,42
CUST0910,63,Female,Asansol,72064.0,20,416.18,Clothing,In-Store,Gold,9.7,84
CUST0911,60,Female,Mumbai,58783.0,11,336.75,Groceries,Online,Gold,7.9,46
CUST0912,64,Female,Kharagpur,105184.0,4,231.86,Electronics,Online,Basic,2.6,19
CUST0913,62,Male,Howrah,77274.0,6,173.81,Clothing,In-Store,Basic,9.1,23
CUST0914,35,Male,Bardhaman,83372.0,1,113.09,Sports,In-Store,Basic,1.1,1
CUST0915,55,Male,Bengaluru,81572.0,20,758.42,Sports,In-Store,Basic,4.8,83
CUST0916,52,Male,Kharagpur,94337.0,16,716.55,Electronics,Online,Silver,8.9,68
CUST0917,32,Male,Bengaluru,69526.0,15,348.31,Sports,Mixed,Silver,6.5,56
CUST0918,42,Female,Mumbai,32579.0,17,790.79,Sports,Mixed,Basic,4.3,64
CUST0919,54,Male,Howrah,74992.0,8,344.29,Home & Garden,In-Store,Platinum,3.1,38
CUST0920,45,Female,Bengaluru,48716.0,12,596.61,Groceries,In-Store,Basic,3.9,63
CUST0921,27,Male,Siliguri,51785.0,10,463.56,Sports,Online,Basic,5.2,43
CUST0922,56,Female,Delhi,79659.0,15,383.51,Home & Garden,Mixed,Basic,3.3,61
CUST0923,34,Female,Kolkata,95957.0,9,252.08,Clothing,Online,Silver,9.7,37
CUST0924,56,Female,Mumbai,65532.0,2,99.29,Sports,Online,Silver,9.3,4
CUST0925,39,Male,Kolkata,72721.0,5,195.27,Clothing,Online,Basic,8.7,13
CUST0926,43,Male,Durgapur,107555.0,6,197.48,Sports,Online,Basic,4.3,16
CUST0927,61,Male,Delhi,71019.0,7,197.97,Electronics,Mixed,Gold,7.0,29
CUST0928,42,Male,Mumbai,130042.0,1,122.43,Home & Garden,In-Store,Platinum,9.0,7
CUST0929,34,Female,Kharagpur,79138.0,7,171.27,Home & Garden,In-Store,Basic,8.5,36
CUST0930,30,Female,Siliguri,20981.0,20,388.25,Electronics,In-Store,Basic,4.3,76
CUST0931,37,Female,Kharagpur,83834.0,12,374.24,Groceries,Online,Silver,1.3,53
CUST0932,42,Female,Bardhaman,74529.0,16,343.18,Home & Garden,Online,Gold,0.9,59
CUST0933,21,Male,Durgapur,97244.0,16,522.63,Clothing,In-Store,Basic,5.9,56
CUST0934,27,Female,Siliguri,81830.0,11,402.44,Home & Garden,In-Store,Platinum,6.5,48
CUST0935,20,Male,Bengaluru,61539.0,4,153.8,Groceries,Online,Silver,8.5,17
CUST0936,58,Female,Bengaluru,34393.0,13,558.8,Clothing,In-Store,Silver,3.1,47
CUST0937,62,Female,Asansol,59774.0,7,273.98,Clothing,Online,Silver,1.8,39
CUST0938,35,Female,Bengaluru,43737.0,4,157.7,Electronics,Online,Platinum,3.9,26
CUST0939,64,Male,Howrah,50487.0,15,454.23,Sports,Online,Gold,3.7,49
CUST0940,53,Male,Durgapur,79714.0,19,811.85,Electronics,Online,Basic,1.5,77
CUST0941,64,Female,Howrah,106748.0,9,503.13,Sports,In-Store,Basic,6.8,39
CUST0942,39,Female,Delhi,74867.0,11,503.08,Electronics,In-Store,Silver,5.2,54
CUST0943,51,Female,Asansol,35103.0,8,311.2,Sports,Online,Basic,7.3,38
CUST0944,64,Male,Asansol,76115.0,1,95.89,Home & Garden,In-Store,Gold,3.7,7
CUST0945,25,Male,Bengaluru,94916.0,8,272.56,Clothing,In-Store,Gold,3.4,34
CUST0946,57,Male,Siliguri,66833.0,13,250.79,Sports,Online,Gold,4.8,35
CUST0947,61,Female,Delhi,61650.0,4,222.67,Home & Garden,Online,Platinum,8.8,22
CUST0948,36,Male,Bardhaman,65367.0,8,350.22,Groceries,Mixed,Basic,0.6,34
CUST0949,59,Female,Durgapur,45378.0,3,144.33,Electronics,In-Store,Gold,8.1,8
CUST0950,58,Male,Durgapur,81207.0,9,268.39,Groceries,Mixed,Gold,3.8,22
CUST0951,54,Female,Mumbai,61976.0,2,126.28,Home & Garden,Online,Basic,8.6,10
CUST0952,23,Female,Kharagpur,75488.0,2,131.42,Groceries,In-Store,Gold,8.1,13
CUST0953,43,Male,Bengaluru,42813.0,13,219.91,Groceries,Online,Basic,3.6,30
CUST0954,51,Female,Mumbai,54064.0,15,461.63,Home & Garden,Online,Gold,7.0,59
CUST0955,62,Female,Bardhaman,83060.0,12,460.71,Clothing,Online,Silver,1.8,51
CUST0956,23,Female,Asansol,55679.0,4,186.41,Sports,Online,Basic,9.0,13
CUST0957,54,Male,Kolkata,108174.0,8,457.17,Electronics,Online,Silver,4.2,42
CUST0958,50,Female,Bardhaman,55009.0,9,209.65,Sports,Online,Silver,4.7,31
CUST0959,39,Male,Bardhaman,70617.0,5,203.89,Electronics,Online,Basic,7.1,24
CUST0960,38,Male,Siliguri,88315.0,20,662.87,Sports,In-Store,Basic,8.2,84
CUST0961,23,Female,Siliguri,29541.0,18,442.04,Groceries,Online,Silver,2.5,70
CUST0962,23,Male,Siliguri,20980.0,11,458.0,Clothing,Online,Silver,6.7,55
CUST0963,65,Female,Siliguri,26859.0,15,582.71,Groceries,Online,Gold,4.0,66
CUST0964,21,Male,Kharagpur,96565.0,9,405.88,Clothing,Online,Platinum,3.8,36
CUST0965,47,Female,Bengaluru,51204.0,17,744.69,Home & Garden,In-Store,Silver,7.0,69
CUST0966,28,Male,Durgapur,128955.0,12,593.0,Electronics,Online,Gold,4.0,47
CUST0967,47,Female,Bengaluru,50894.0,7,186.36,Electronics,In-Store,Silver,3.6,27
CUST0968,48,Female,Bengaluru,69614.0,10,396.74,Home & Garden,Online,Gold,8.4,53
CUST0969,41,Female,Durgapur,103553.0,10,298.75,Sports,Online,Basic,1.2,36
CUST0970,26,Female,Siliguri,115152.0,13,425.16,Home & Garden,Mixed,Basic,6.8,55
CUST0971,20,Male,Bengaluru,116538.0,19,441.48,Home & Garden,In-Store,Silver,2.6,63
CUST0972,48,Male,Kharagpur,95209.0,11,477.63,Clothing,Online,Basic,0.4,50
CUST0973,57,Female,Siliguri,90602.0,13,529.63,Home & Garden,In-Store,Gold,1.8,65
CUST0974,54,Male,Kharagpur,79813.0,8,233.8,Electronics,Online,Gold,6.1,36
CUST0975,53,Female,Mumbai,84459.0,8,349.35,Groceries,In-Store,Basic,7.1,22
CUST0976,41,Female,Bengaluru,51220.0,4,231.92,Clothing,In-Store,Silver,0.4,24
CUST0977,48,Male,Howrah,44545.0,15,322.08,Clothing,In-Store,Gold,0.6,58
CUST0978,23,Male,Kharagpur,64916.0,11,296.74,Sports,Mixed,Gold,9.0,43
CUST0979,19,Female,Mumbai,60745.0,11,482.37,Groceries,Online,Basic,0.9,53
CUST0980,37,Male,Delhi,53669.0,1,60.11,Clothing,In-Store,Basic,9.0,1
CUST0981,45,Female,Delhi,82410.0,17,659.11,Home & Garden,Online,Silver,2.4,72
CUST0982,28,Male,Mumbai,88883.0,15,363.04,Clothing,Online,Silver,7.5,64
CUST0983,21,Male,Asansol,67210.0,20,622.91,Clothing,Online,Basic,3.2,86
CUST0984,32,Male,Asansol,101938.0,6,331.92,Clothing,Online,Basic,8.6,33
CUST0985,23,Male,Siliguri,36458.0,15,560.23,Sports,In-Store,Gold,7.1,55
CUST0986,47,Male,Asansol,60159.0,9,398.63,Clothing,In-Store,Gold,4.1,31
CUST0987,55,Female,Delhi,47079.0,14,605.85,Clothing,In-Store,Platinum,0.9,62
CUST0988,19,Male,Asansol,18337.0,18,702.74,Sports,Online,Gold,7.4,77
CUST0989,32,Male,Howrah,62933.0,17,663.42,Groceries,Online,Platinum,6.2,71
CUST0990,28,Female,Delhi,61956.0,18,361.8,Electronics,Mixed,Basic,0.2,56
CUST0991,25,Female,Kharagpur,102836.0,5,253.23,Sports,Online,Gold,0.3,27
CUST0992,43,Female,Bardhaman,80770.0,20,415.29,Sports,In-Store,Basic,8.1,71
CUST0993,62,Male,Asansol,39395.0,20,828.84,Clothing,In-Store,Silver,2.7,88
CUST0994,61,Male,Asansol,111352.0,9,291.75,Clothing,In-Store,Silver,6.4,40
CUST0995,22,Female,Bengaluru,95526.0,11,433.17,Electronics,Online,Basic,4.7,44
CUST0996,23,Female,Durgapur,79552.0,1,70.14,Clothing,Mixed,Gold,8.7,1
CUST0997,43,Female,Howrah,59338.0,18,752.58,Home & Garden,Online,Gold,9.2,86
CUST0998,21,Female,Delhi,41014.0,6,299.3,Clothing,Mixed,Basic,10.0,22
CUST0999,36,Male,Delhi,55695.0,2,87.49,Clothing,Online,Silver,1.7,5
CUST1000,37,Male,Kolkata,92219.0,15,710.18,Home & Garden,Online,Basic,8.7,77
